22371	20741
22670	20203
21383	22243
22342	22629
21777	23080
25179	16393
24171	16758
24954	17112
24190	16320
24440	16879
22227	19380
22413	19428
24025	8903
24182	14372
23811	13611
24036	12722
25465	15350
24274	15765
25135	16203
18442	23063
18210	23101
17485	23029
17943	23066
18223	22698
18840	23089
19032	22983
18742	22963
22023	24450
21704	23945
21393	22660
20989	22362
21447	24779
20338	23109
19305	23090
22180	25914
16095	20733
16479	20802
16218	20660
16417	21184
16254	21209
16039	21225
15999	20178
16223	20130
15962	20112
16123	19728
16093	19678
17683	12042
17580	12215
18108	12276
18990	12885
16696	11767
19449	13535
20060	13606
19643	15709
19435	15922
19587	16466
20052	16837
19785	17133
18700	17794
19211	18382
19439	18575
19026	18749
18830	18575
19762	18723
19745	17290
19018	19328
18859	19262
18244	18686
17524	18636
18523	18737
18204	18752
17437	18631
17580	18837
17577	11950
17672	12209
17916	11153
19049	12876
17332	11452
17524	11835
20169	16192
19118	15020
20211	15623
19585	16060
16354	20055
16206	19709
16281	20093
16558	20487
18048	18720
17163	18964
17301	18922
17266	19198
17378	18947
17787	18810
17785	18853
17372	19196
17143	19638
17193	19815
17134	20220
17097	19795
17462	19679
16717	20458
17134	20661
16583	20754
17216	20289
17286	19828
16252	22224
16216	22066
16133	21670
16110	21348
16256	21955
18200	22657
18116	22743
19464	22475
21107	22341
20586	22448
19145	23145
22077	24587
22021	24066
21785	23841
21308	22281
17397	22568
17399	22501
17599	22543
17601	22712
18185	23006
17460	22981
17937	23022
17168	22470
17011	22421
16431	22310
16304	22168
16486	22224
17818	22718
17030	22333
16110	20007
16275	19918
16379	21920
16214	21651
16289	20493
16389	20602
16392	21190
16081	20289
16146	20356
16156	20057
19624	9766
21426	8104
19917	7291
19558	7166
18924	6751
16850	11251
17182	11103
17203	11172
20663	8208
19424	8352
19351	10659
19005	10236
19504	8988
18984	7205
18433	7262
22188	20692
22467	20228
21356	21822
21737	23111
23981	16445
24094	14438
23765	12726
23375	13909
23575	11504
25268	15834
24987	16236
22040	19409
22351	17563
22098	23655
21896	23413
21011	20520
20580	20716
20540	21977
21304	22076
24588	16311
22922	17091
20834	20133
20576	19674
20999	16827
21548	18086
22004	21048
23322	13938
23573	11894
22922	10515
18175	22945
17435	22908
17929	22968
18281	22584
18131	22789
17898	22768
18650	22892
19065	22968
18859	22904
19251	22750
18953	22634
18361	22655
21867	23914
21568	23632
19518	22321
19385	22583
15931	20764
16068	20304
16354	20564
16598	21149
16690	21405
16296	21348
18457	10670
18955	11410
17641	12451
19946	12701
19978	12912
20482	13700
20734	13172
21741	13656
20227	15857
20659	15596
20273	16304
20265	16224
20006	16431
20903	17051
19977	17273
20112	16521
20646	17617
19956	18098
20165	18901
19297	19768
19203	19650
18690	19120
18822	19356
19366	19891
20271	19060
20296	18857
19253	19744
18955	19508
18855	19863
18659	19153
18569	20122
19136	19670
18475	18894
18319	18791
17641	18907
18565	18984
18433	18855
17998	18905
18117	18936
18014	19198
17779	18893
17662	19022
17535	19156
17457	19148
17676	19181
17537	19372
18573	10584
19495	11585
19796	11683
20077	12689
19428	12511
21118	16568
21414	15974
21650	15805
16744	20631
17514	20836
17777	18943
17453	18959
17457	19196
17460	19372
17478	19814
17478	20408
17266	20160
17180	20517
17541	20717
18308	20486
17553	20632
17480	20239
17499	20043
17595	20421
16387	21574
16581	22064
18231	22505
18461	22417
18146	22839
17912	22855
17820	22762
19545	22207
19326	22652
20188	20765
17399	22428
17795	22507
17399	22394
17170	22430
17827	22568
17893	22720
18164	22897
17933	22995
17920	22914
17418	22853
16761	22306
16730	22370
16830	22166
17067	22201
16521	22176
16675	22464
17971	22712
17397	22787
17176	22196
17114	22090
16652	21932
16513	21507
15912	20577
18586	9902
19020	9381
19103	8307
19045	7773
18515	7839
18227	7875
18586	8380
18642	9124
20582	20539
20526	20535
20382	20523
22371	16326
22440	10599
22640	10061
20615	19751
20550	19608
21034	18367
20284	20499
20484	19676
20223	20699
19456	20924
19524	21429
20526	18794
21727	15997
22267	10373
22423	9773
18104	22285
17968	22628
18358	22270
18732	22031
18738	22742
18826	22589
18456	22583
18317	22611
18905	22391
18765	22550
18632	22431
19562	22057
18997	22283
19026	22241
16875	21668
16744	21791
17040	21828
18298	10250
17501	8872
20989	12641
21109	13350
21456	12605
20119	12868
22265	13024
22601	12876
19406	19963
19447	19913
19189	19807
18613	19034
18465	19430
18579	19498
19451	20874
18423	20045
19410	20025
19347	19977
19579	19888
19124	19719
18959	19924
18822	19951
18675	20244
19095	20005
18340	20001
18217	20376
18425	20622
18262	19329
18167	19213
18148	19271
17747	19030
17666	19115
18227	19309
18409	19392
17933	19192
17918	19378
17679	19236
18064	19465
17885	19478
17558	19870
17706	19601
17489	19888
17612	19863
17962	20835
17505	21047
17443	21045
17574	20486
18127	20259
17487	20184
18454	20597
18517	20738
18165	20313
17482	20478
17645	20297
18217	20112
18018	20170
17939	22117
17956	22543
18511	22122
18171	22233
18786	21917
18832	22067
19570	21945
19195	21973
19458	21164
19111	20855
17399	22246
17664	22178
17407	22082
17193	21885
17274	21909
16915	21999
16875	22079
19476	20563
22033	10077
19393	20559
19017	20839
18997	20937
19214	21268
19366	21379
19301	21591
18068	22137
17887	22036
18369	22019
18555	21877
18840	21771
18851	21938
18809	22103
18721	22507
18592	22386
18951	22218
19245	21822
19084	21951
19113	22137
16934	21972
19351	20051
19455	20363
19299	19921
19239	20056
18993	20232
19383	20371
19189	20597
19212	20149
19239	19827
18504	20522
18947	20269
18799	20718
18832	20678
19032	20267
18611	20943
18123	19503
18096	19565
